Generals_Performance
General,number_of_battles,WAR,aWAR
Andreas von Auersperg,1,0.9531647812994540,0.9531647812994540
Andrew A. Humphreys,3,-0.16030090786793900,-0.05343363595597950
"Andrew Blayney, 11th Baron Blayney",1,-1.049857976780390,-1.049857976780390
"Andrew Cunningham, 1st Viscount Cunningham of Hyndhope",5,2.7179416557045600,0.5435883311409130
Andrew Davis Bruce,1,0.932766940130576,0.932766940130576
Andrew Gilbert Wauchope,1,-1.0521852400032800,-1.0521852400032800
"Andrew Harclay, 1st Earl of Carlisle",1,0.9503005827210250,0.9503005827210250
Andrew Holmes (army officer),2,-0.09659350238124410,-0.048296751190622000
Andrew Hull Foote,3,2.8314574125209800,0.9438191375069950
Andrew Jackson,5,3.771611676044090,0.7543223352088190
Andrew Jackson Smith,1,0.9178844534386520,0.9178844534386520
Andrew Lewis (soldier),1,-1.0481169871251500,-1.0481169871251500
Andrew Mackay (British Army officer),1,0.9501423397056420,0.9501423397056420
Andrew Moray,1,0.946686654132475,0.946686654132475
Andrew Pickens (congressman),1,0.9516867915357780,0.9516867915357780
Andrew Trollope,2,-0.09227789886572350,-0.04613894943286170
Andrew Whitehead,1,0.9517564184625470,0.9517564184625470
Andrey II of Vladimir,1,0.9468192363826020,0.9468192363826020
Andrey Kurbsky,1,0.9515662103580560,0.9515662103580560
Andrey Yeryomenko,2,-0.1839560006985260,-0.0919780003492629
Andries Pretorius,2,-0.09687760009676180,-0.048438800048380900
Andronikos Doukas (cousin of Michael VII),1,-1.0658402048480200,-1.0658402048480200
Andronikos III Palaiologos,1,-1.0495411742635900,-1.0495411742635900
Andronikos Kontostephanos,2,-0.11190003277319500,-0.05595001638659740
Andronikos Lapardas,1,-1.058719269155800,-1.058719269155800
András Gáspár (general),1,0.9476698952834980,0.9476698952834980
André Beaufre,1,0.8711790750296090,0.8711790750296090
André Masséna,6,5.6793561028249300,0.9465593504708210
André Vidal de Negreiros,1,0.9523893905240780,0.9523893905240780
Andrés Pico,2,-0.09679573695490330,-0.048397868477451600
Andrés Reggio,1,-1.0474266456496500,-1.0474266456496500
Aneroëstes,1,-0.8296589227395430,-0.8296589227395430
Angelo Iachino,3,-2.1396858944828600,-0.713228631494287
Angelo Trevisan,1,-1.0484331566698800,-1.0484331566698800
Angelo della Pergola,1,0.9097105329454070,0.9097105329454070
"Angus Du Mackay, 7th of Strathnaver",1,0.9515662103580560,0.9515662103580560
Anikita Repnin,1,-1.0395718642944700,-1.0395718642944700
Ankokuji Ekei,1,0.9471357224133680,0.9471357224133680
"Anne Antoine, Comte d'Aché",1,-0.047282813148756400,-0.047282813148756400
Anne Hilarion de Tourville,3,1.81802229280415,0.6060074309347170
Anne Jules de Noailles,1,0.9439708621057110,0.9439708621057110
Anne de Joyeuse,1,-1.0285855206030600,-1.0285855206030600
Anne de Montmorency,3,-1.1755747340543700,-0.3918582446847890
Ante Gotovina,1,0.9104233428445510,0.9104233428445510
Ante Pavelić,1,-1.621585070284310,-1.621585070284310
Antero Rubín,1,-1.0480316426369500,-1.0480316426369500
Anthonie II Schetz,1,-1.0506488753712700,-1.0506488753712700
Anthony Durnford,1,-1.0490148579944300,-1.0490148579944300
Anthony Eden,1,0.8711790750296090,0.8711790750296090
Anthony Perry,2,-2.1057285551732600,-1.0528642775866300
Anthony Pohlmann,1,-0.6887501243848030,-0.6887501243848030
Anthony Van Egmond,1,-1.0484999352223700,-1.0484999352223700
Anthony Wayne,3,0.8489711833754030,0.2829903944584680
Anthony de Lignieres,1,0.9534654430286810,0.9534654430286810
Antigonus I Monophthalmus,4,0.4466105753469950,0.11165264383674900
Antigonus II Gonatas,1,0.9515662103580560,0.9515662103580560
Antigonus III Doson,1,0.9305279030499640,0.9305279030499640
Antiochus (admiral),1,-1.0484081542734500,-1.0484081542734500
Antiochus III the Great,4,-2.094896477807730,-0.5237241194519340
Antipater,2,1.8261271509151000,0.9130635754575510
Antiphilus (general),1,-1.005005028833110,-1.005005028833110
Antoine III de Gramont,1,-1.080726920067060,-1.080726920067060
Antoine Nompar de Caumont,1,-1.055870894878910,-1.055870894878910
Antoine Pano,1,0.9503005827210250,0.9503005827210250
Antoine de Goignies,1,-1.0563456239250500,-1.0563456239250500
Antoine de Mitry,1,0.9515662103580560,0.9515662103580560
Antoine-Guillaume Rampon,1,0.9493742393118700,0.9493742393118700
Anton Lopatin,1,0.951566843330118,0.951566843330118
Anton Tus,1,-1.0478637983005300,-1.0478637983005300
Anton Wilhelm von L'Estocq,1,-1.0389602402549100,-1.0389602402549100
Anton von Saltza,1,0.571783289925292,0.571783289925292
Antoni Aleksander Iliński,2,1.8382534173812100,0.9191267086906070
Antoni Chruściel,1,-1.0593522412173300,-1.0593522412173300
Antoni Franch i Estalella,1,0.9521994989056190,0.9521994989056190
Antoni de Villarroel,1,-1.0440026687251900,-1.0440026687251900
Antonino Toscano,1,-1.048001975653230,-1.048001975653230
Antonio Canales Rosillo,1,-1.0436412416780600,-1.0436412416780600
Antonio Caraffa,1,0.9230827840751780,0.9230827840751780
Antonio Castejón Espinosa,1,0.9514225070285950,0.9514225070285950
Antonio Cárdenas Rodríguez,1,0.8629504382297020,0.8629504382297020
Antonio González de Balcarce,1,-1.0541302217096900,-1.0541302217096900
Antonio Grimani,1,-1.0574949207122700,-1.0574949207122700
Antonio José de Sucre,1,0.9506262468466820,0.9506262468466820
Antonio Loredan,1,0.9515744389948560,0.9515744389948560
Antonio Luna,2,-0.1050006373025030,-0.0525003186512516
Antonio López de Santa Anna,7,-5.328306331736470,-0.7611866188194960
Antonio Zabala,1,-1.0484272501754100,-1.0484272501754100
"Antonio de Leyva, Duke of Terranova",1,0.9985610881528110,0.9985610881528110
Antonio de Oquendo,2,-0.10621605886997200,-0.05310802943498590
Antoniotto Botta Adorno,2,0.9173844196535520,0.4586922098267760
Antti Pennanen,1,-1.0484337896419400,-1.0484337896419400
António Filipe Camarão,1,0.9523893905240780,0.9523893905240780
António I of Kongo,1,-1.0563456239250500,-1.0563456239250500
"António Luís de Meneses, 1st Marquis of Marialva",2,1.8207316617682900,0.9103658308841460
"António Luís de Sousa, 2nd Marquis of Minas",1,0.9446038341672430,0.9446038341672430
Anwar Sadat,1,-0.7925051107416990,-0.7925051107416990
Aonghas Óg,1,0.951566843330118,0.951566843330118
Apollonius (Seleucid army),1,-1.0478005010943800,-1.0478005010943800
Appius Claudius Pulcher (consul 212 BC),1,-1.0357740319252900,-1.0357740319252900
Ar-pi-uck-i,1,0.9516931212563940,0.9516931212563940
Arab Liberation Army,1,-1.029824094546890,-1.029824094546890
Arabian Peninsula,2,-1.2667621394836600,-0.6333810697418280
Aracus (admiral),1,0.9271150016920130,0.9271150016920130
Aragdus,2,-1.2667621394836600,-0.6333810697418280
Araki Murashige,1,0.9420719459211170,0.9420719459211170
Arbogast (general),1,-1.0349828168483700,-1.0349828168483700
Arbupales,1,-0.8922647111127770,-0.8922647111127770
Archduke,1,-1.0328623604422400,-1.0328623604422400
"Archduke Albrecht, Duke of Teschen",1,0.9753029791515120,0.9753029791515120
"Archduke Charles, Duke of Teschen",5,-3.167001933472720,-0.6334003866945440
Archduke Eugen of Austria,2,-0.16967021120247900,-0.08483510560123960
Archduke Ferdinand Karl Joseph of Austria-Este,1,0.9015750438704970,0.9015750438704970
"Archduke Friedrich, Duke of Teschen",1,-0.7477717439285330,-0.7477717439285330
Archduke John of Austria,2,0.06355580813478300,0.031777904067391500
Archduke Joseph August of Austria,1,-0.6932447616334710,-0.6932447616334710
Archduke Joseph Ferdinand of Austria,1,-0.6057037043941890,-0.6057037043941890
Archduke Leopold Wilhelm of Austria,2,-2.0863197851307100,-1.0431598925653600
Archduke Louis of Austria,1,-1.0617258864480700,-1.0617258864480700
Archelaus (general),3,-3.082794111905490,-1.0275980373018300
Archestratus,1,0.9385192912003910,0.9385192912003910
"Archibald Campbell, 2nd Earl of Argyll",1,-1.0373564620791100,-1.0373564620791100
"Archibald Campbell, 5th Earl of Argyll",1,-1.046534556971320,-1.046534556971320
"Archibald Campbell, 7th Earl of Argyll",1,-1.0452686128482600,-1.0452686128482600
Archibald Douglas (died 1333),1,-1.0525477915558700,-1.0525477915558700
"Archibald Douglas, 4th Earl of Douglas",2,-2.0952845161580000,-1.0476422580790000
"Archibald Douglas, 5th Earl of Angus",1,0.9572632753978690,0.9572632753978690
"Archibald Douglas, 6th Earl of Angus",2,-0.10683625628094400,-0.05341812814047200
Archibald H. Gillespie,1,-1.0484486644853900,-1.0484486644853900
Archibald Murray,2,-0.1012980672285760,-0.05064903361428790
Archibald Paris (Royal Marines officer),1,-1.0009605685410600,-1.0009605685410600
Archibald S. Dobbins,1,-1.0233562861549000,-1.0233562861549000
Archibald Stoddart,1,0.9504158668369310,0.9504158668369310
Archibald Vincent Arnold,1,0.9059925384138320,0.9059925384138320
Ardaric,1,0.9515662103580560,0.9515662103580560
Ardashir I,1,0.951566843330118,0.951566843330118
Ardashir II,1,-0.04843378964194360,-0.04843378964194360
Ardeshir Tarapore,2,-0.058188178959926800,-0.029094089479963400
Arend Dickmann,1,0.9501282018351420,0.9501282018351420
Ares (General),1,-1.0448888296113400,-1.0448888296113400
Arghun Aqa,1,0.9088409126907230,0.9088409126907230
Ariabignes,2,-0.8585364923295480,-0.4292682461647740
Ariaeus,1,-0.06924413728794760,-0.06924413728794760
Aribaeus,2,-1.2667621394836600,-0.6333810697418280
Ariel Sharon,7,3.4864223781968200,0.49806033974240300
Arikhgiya,1,1.7023776343934300,1.7023776343934300
Arima Harunobu,1,0.9456482380687690,0.9456482380687690
Arimnestos,1,0.9484016665364310,0.9484016665364310
Ariobarzanes of Persis,1,-1.0482119329343800,-1.0482119329343800
Ariovistus,1,-1.0262794510023200,-1.0262794510023200
Aristagoras,1,-1.0171350847308800,-1.0171350847308800
Aristeus,1,-1.0457709986056000,-1.0457709986056000
Aristides,1,0.9484016665364310,0.9484016665364310
Aristion,1,-1.0484331566698800,-1.0484331566698800
Ariston of Macedon,1,0.936691683398101,0.936691683398101
Ariston of Paionia,1,0.936691683398101,0.936691683398101
Aritomo Gotō,2,-0.10806493703399400,-0.05403246851699710
Arjan Singh,1,-0.17593031808497700,-0.17593031808497700
Arkan,2,-0.10557031215788100,-0.05278515607894070
Arleigh Burke,2,1.900687901172970,0.9503439505864840
Armand De Ceuninck,1,-0.04843378964194360,-0.04843378964194360
Armand Philippon,1,-1.0469326963980200,-1.0469326963980200
"Armand de Gontaut, baron de Biron",1,0.9173261571431860,0.9173261571431860
Armand de Périgord,1,-1.0449521268174900,-1.0449521268174900
Armand-Octave-Marie d’Allonville,1,0.9420719459211170,0.9420719459211170
Armando Diaz,2,1.7294720276013500,0.8647360138006760
Arminius,2,-0.10382932250264000,-0.05191466125131980
Army Group B,2,-1.7565339448169600,-0.8782669724084790
Army Group Centre,1,-0.805767809066341,-0.805767809066341
Army Group North,1,0.3185944653127620,0.3185944653127620
Army Group South,3,0.13311143038655100,0.04437047679551690
Army Group Vistula,1,-0.805767809066341,-0.805767809066341
Arnaldo Ochoa,1,0.9278300745366630,0.9278300745366630
Arnegisclus,1,-1.0484337896419400,-1.0484337896419400
"Arnold van Keppel, 1st Earl of Albemarle",1,-1.0451103698328700,-1.0451103698328700
"Arnout IV, Count of Aarschot",1,0.9452368062287740,0.9452368062287740
Arpad Wigand,1,0.9509050710397870,0.9509050710397870
Arsames (satrap of Cilicia),2,-1.8005918046168300,-0.9002959023084160
Arsenio Linares y Pombo,1,-1.0482245923756100,-1.0482245923756100
Arshak Ter-Gukasov,1,-1.0674226350018500,-1.0674226350018500
Arsinoe IV of Egypt,2,-2.0639124801933900,-1.0319562400967000
Arsites,1,-0.8922647111127770,-0.8922647111127770
Arso Jovanović,1,-0.04843315666988210,-0.04843315666988210
Artabanus IV of Parthia,1,-0.04843378964194360,-0.04843378964194360
Artabanus V of Parthia,1,-1.0484337896419400,-1.0484337896419400
Artacamas,2,-1.2667621394836600,-0.6333810697418280
Artaphernes (son of Artaphernes),2,-0.07089513232963830,-0.035447566164819100
Artaxerxes II of Persia,1,-0.03577403192528630,-0.03577403192528630
Artaxerxes III,1,1.0604377214274800,1.0604377214274800
Artayntes,1,-0.9862945610416070,-0.9862945610416070
Artemio Ricarte,1,0.916120091398333,0.916120091398333
Artemisia I of Caria,2,-0.8585364923295480,-0.4292682461647740
Arthur Aitken,1,-1.0459015849097900,-1.0459015849097900
Arthur Arz von Straußenburg,1,-1.0484331566698800,-1.0484331566698800
Arthur Brooke (British Army officer),2,-0.09128575451793820,-0.045642877258969100
Arthur Currie,1,-0.04843378964194360,-0.04843378964194360
Arthur D. Simons,1,0.9514399324317810,0.9514399324317810
Arthur Dewey Struble,2,1.843867371396000,0.921933685697998
Arthur Haselrig,1,-1.074080335012310,-1.074080335012310
"Arthur Herbert, 1st Earl of Torrington",2,-2.086079508744730,-1.043039754372370
"Arthur III, Duke of Brittany",1,0.9501106911025650,0.9501106911025650
Arthur MacArthur Jr.,2,1.8842388376514600,0.9421194188257320
Arthur Percival,2,-2.26552419875489,-1.132762099377450
Arthur Sinclair,1,-1.0482119329343800,-1.0482119329343800
Arthur St. Clair,2,-2.097499918373360,-1.0487499591866800
"Arthur Tedder, 1st Baron Tedder",1,0.3020425623897490,0.3020425623897490
Arthur Trudeau,1,0.9455532922595400,0.9455532922595400
"Arthur Wellesley, 1st Duke of Wellington",18,14.223504873201800,0.7901947151778800
Artuk Bey,1,0.9594786776132290,0.9594786776132290
Arturo Prat,1,-1.0485773056568100,-1.0485773056568100
Artúr Görgei,3,0.8381874202538550,0.279395806751285
Arughtai,1,0.9515662103580560,0.9515662103580560
Arun Shridhar Vaidya,1,0.951545282361107,0.951545282361107
Arwad,1,0.09243041832705500,0.09243041832705500
As-Salih Ayyub,1,0.8989300484399720,0.8989300484399720
"As-Salih Ismail, Emir of Damascus",1,-1.0449521268174900,-1.0449521268174900
Asad Ghanma,1,-0.9884656051492030,-0.9884656051492030
Asad ibn Abdallah al-Qasri,2,-0.09908266501321610,-0.04954133250660800
Asaf Simhoni,1,0.8711790750296090,0.8711790750296090
Asahina Yasutomo,1,-1.0563456239250500,-1.0563456239250500
Asakura Yoshikage,3,-3.1317231687478900,-1.0439077229159600
Asano Nagaakira,1,0.9499840966902590,0.9499840966902590
Asano Yoshinaga,1,0.9588457055516980,0.9588457055516980
Ashikaga Haruuji,1,-1.0215321605408300,-1.0215321605408300
Ashikaga Tadayoshi,1,0.940489515767289,0.940489515767289
Ashikaga Takauji,1,0.940489515767289,0.940489515767289
Ashina Buzhen,1,0.9484016665364310,0.9484016665364310
Ashina Daozi,1,-1.0326091716176300,-1.0326091716176300
Ashina Helu,1,-1.0167848700793500,-1.0167848700793500
Ashina Mishe,1,0.9484016665364310,0.9484016665364310
Ashina Xian,1,0.9515662103580560,0.9515662103580560
Ashina Xin,1,0.9515662103580560,0.9515662103580560
Ashraf Hotak,1,-1.034191601771460,-1.034191601771460
Ashtat,1,0.8534558573067320,0.8534558573067320
Ashurbanipal,1,0.9515662103580560,0.9515662103580560
Aslambek Ismailov,1,-1.0470092860174700,-1.0470092860174700
Aslan Maskhadov,2,-2.092989992434950,-1.046494996217470
Asparuh of Bulgaria,1,0.9515662103580560,0.9515662103580560
Assam Nsudoh,1,0.951566843330118,0.951566843330118
Astorre I Manfredi,1,0.9506170687517900,0.9506170687517900
Astyages,1,-2.678940351508120,-2.678940351508120
Atahualpa,2,-0.09639253375170800,-0.04819626687585400
Athens,1,-1.0373564620791100,-1.0373564620791100
Atif Dudaković,1,0.9104233428445510,0.9104233428445510
Atizyes,1,-0.9083270935040560,-0.9083270935040560
Atoc,1,-1.0484331566698800,-1.0484331566698800
Atropates,1,-1.0243805348177200,-1.0243805348177200
Attalus I,1,0.9659497769335430,0.9659497769335430
Attalus II Philadelphus,1,-1.0484331566698800,-1.0484331566698800
Attila,1,0.951566843330118,0.951566843330118
Attiqur Rahman,1,0.021404420747438900,0.021404420747438900
Aubertin Walter Sothern Mallaby,1,0.9610611077670570,0.9610611077670570
Aubrey Fitch,1,-1.0339282875345100,-1.0339282875345100
Aubrey Newman,1,0.940489515767289,0.940489515767289
August Karl von Goeben,1,0.9411224878288200,0.9411224878288200
August Kautz,1,-1.0498576602943600,-1.0498576602943600
August Neidhardt von Gneisenau,1,-1.019949730387000,-1.019949730387000
August von Mackensen,3,-2.2873396665614000,-0.7624465555204660
August von Werder,2,1.8778141712269200,0.9389070856134610
Auguste Hirschauer,1,0.5907724517712320,0.5907724517712320
Auguste de Marmont,6,-0.3434643754263840,-0.05724406257106410
Auguste-Alexandre Ducrot,2,-2.050962264517460,-1.025481132258730
Augustin Dubail,2,-2.11110850121025,-1.055554250605130
Augustine Birrell,1,0.9569467893671030,0.9569467893671030
Augustine Prévost,1,0.9537299421496940,0.9537299421496940
Augustus,7,5.72977401180691,0.8185391445438440
Augustus II the Strong,1,-0.8889663157018490,-0.8889663157018490
"Augustus Keppel, 1st Viscount Keppel",1,-0.05260461568185490,-0.05260461568185490
Augustus Kilty,1,0.9504158668369310,0.9504158668369310
Augustus Leopold Kuper,1,0.9469062447575080,0.9469062447575080
"Augustus William, Duke of Brunswick-Bevern",2,1.8892076683344900,0.9446038341672430
Aulus Allienus,2,-1.693301607527430,-0.8466508037637160
Aulus Hirtius,2,1.876231741073090,0.9381158705365470
Aulus Plautius,1,0.9373246554596320,0.9373246554596320
Aurelian,2,1.7843509948540400,0.8921754974270180
Aurelio García,1,-0.048145808154123700,-0.048145808154123700
Autaritus,1,-1.0326091716176300,-1.0326091716176300
Avidius Cassius,1,0.9515662103580560,0.9515662103580560
Avigdor Ben-Gal,1,0.9515662103580560,0.9515662103580560
Aviv Kochavi,1,0.9515662103580560,0.9515662103580560
Avraham Adan,3,0.845673917294099,0.2818913057647000
Avraham Yoffe,1,0.8711790750296090,0.8711790750296090
Avtonom Golovin,1,-1.0438310964182100,-1.0438310964182100
Ayad Futayyih Al-Rawi,1,0.9199179237675210,0.9199179237675210
Aylmer Hunter-Weston,5,-3.2517286804434400,-0.6503457360886880
Ayman al-Zawahiri,1,-1.0483068787436100,-1.0483068787436100
"Aymer de Valence, 2nd Earl of Pembroke",3,-1.137277498587830,-0.3790924995292760
Ayub Khan (Emir of Afghanistan),2,-0.08600685357770520,-0.043003426788852600
Ayub Khan (general),1,0.021404420747438900,0.021404420747438900
Azai Hisamasa,1,0.9480851805056650,0.9480851805056650
Azai Nagamasa,4,-2.1821821525007000,-0.5455455381251760
Azarethes,1,1.1545167757221700,1.1545167757221700
Azum Asoya,3,-1.1452994700096500,-0.38176649000321500
Azzo VII d'Este,1,0.9515662103580560,0.9515662103580560
Azzone Visconti,1,0.951566843330118,0.951566843330118
B. F. A. Schilmöller,1,-1.0489082022020600,-1.0489082022020600
Baasha of Ammon,1,0.09243041832705500,0.09243041832705500
Baba Nobuharu,2,1.8888911823037200,0.9444455911518600
Babacar Gaye,1,0.9578962474594000,0.9578962474594000
Babru Bhan Yadav,1,0.9507035318387200,0.9507035318387200
Bacchides (general),1,0.9249417813409650,0.9249417813409650
Bachir Gemayel,1,-0.016726214461660300,-0.016726214461660300
Badr Organization,1,-0.21300328752288300,-0.21300328752288300
